ID animal,fechahora,n registro,lat,lon
1LID,25-Jun-07 23:04:41,11868,-51.455,-48.441
1LID,26-Jun-07 01:06:41,11868,-51.421,-48.609
1LID,26-Jun-07 02:48:41,11868,-51.395,-48.592
1LID,26-Jun-07 03:49:41,11868,-51.462,-48.696
1LID,26-Jun-07 04:28:41,11868,-51.407,-48.75
1LID,26-Jun-07 05:31:41,11868,-51.387,-48.766
1LID,26-Jun-07 07:12:41,11869,-51.355,-48.752
1LID,26-Jun-07 11:44:41,11888,-51.185,-48.926
1LID,26-Jun-07 13:22:41,11896,-51.216,-49.149
1LID,26-Jun-07 15:08:41,11899,-51.105,-49.331
1LID,26-Jun-07 15:56:41,11899,-51.152,-49.323
1LID,26-Jun-07 16:39:41,11899,-51.212,-49.397
1LID,26-Jun-07 17:35:41,11899,-51.162,-49.433
1LID,26-Jun-07 18:21:41,11899,-51.078,-49.389
1LID,26-Jun-07 19:19:41,11899,-51.062,-49.43
1LID,26-Jun-07 21:30:41,11899,-51.06,-49.655
1LID,26-Jun-07 22:48:41,11899,-51.005,-49.694
1LID,27-Jun-07 00:22:41,11899,-50.999,-49.717
1LID,27-Jun-07 00:56:41,11899,-51.016,-49.732
1LID,27-Jun-07 02:35:41,11899,-50.936,-49.868
1LID,27-Jun-07 04:15:41,11899,-50.966,-49.94
1LID,27-Jun-07 05:03:41,11899,-50.947,-49.999
1LID,27-Jun-07 06:50:41,11899,-50.929,-50.065
1LID,27-Jun-07 08:31:41,11903,-50.909,-50.209
1LID,27-Jun-07 11:34:41,11914,-50.808,-50.137
1LID,27-Jun-07 16:32:41,11924,-50.768,-50.564
1LID,27-Jun-07 17:15:41,11924,-50.715,-50.53
1LID,27-Jun-07 18:07:41,11924,-50.67,-50.537
1LID,27-Jun-07 20:41:41,11924,-50.666,-50.732
1LID,27-Jun-07 21:24:41,11924,-50.679,-50.74
1LID,27-Jun-07 22:21:41,11924,-50.678,-50.817
1LID,28-Jun-07 00:02:41,11924,-50.653,-50.997
1LID,28-Jun-07 00:45:41,11924,-50.616,-50.946
1LID,28-Jun-07 03:02:41,11924,-50.633,-51.062
1LID,28-Jun-07 04:02:41,11924,-50.629,-51.161
1LID,28-Jun-07 04:44:41,11924,-50.64,-51.233
1LID,28-Jun-07 06:28:41,11924,-50.666,-51.289
1LID,28-Jun-07 08:08:41,11926,-50.636,-51.368
1LID,28-Jun-07 09:47:41,11935,-50.624,-51.366
1LID,28-Jun-07 14:38:41,11955,-50.651,-51.662
1LID,28-Jun-07 16:18:41,11955,-50.555,-51.593
1LID,28-Jun-07 16:52:41,11955,-50.547,-51.563
1LID,28-Jun-07 17:56:41,11955,-50.584,-51.682
1LID,28-Jun-07 18:32:41,11955,-50.497,-51.694
1LID,28-Jun-07 20:18:41,11955,-50.484,-51.719
1LID,28-Jun-07 21:11:41,11955,-50.452,-51.866
1LID,28-Jun-07 21:59:41,11955,-50.445,-51.799
1LID,28-Jun-07 22:53:41,11955,-50.441,-51.9
1LID,28-Jun-07 23:42:41,11955,-50.418,-51.987
1LID,29-Jun-07 00:36:41,11955,-50.428,-52.085
1LID,29-Jun-07 02:37:41,11955,-50.338,-52.127
1LID,29-Jun-07 03:50:41,11955,-50.335,-52.217
1LID,29-Jun-07 04:15:41,11955,-50.349,-52.22
1LID,29-Jun-07 06:07:41,11955,-50.284,-52.36
1LID,10-Jul-07 22:31:41,12422,-44.305,-61.7
1LID,11-Jul-07 00:08:41,12422,-44.341,-61.634
1LID,11-Jul-07 01:51:41,12422,-44.343,-61.675
1LID,11-Jul-07 02:50:41,12422,-44.354,-61.618
1LID,11-Jul-07 06:08:41,12422,-44.394,-61.755
1LID,11-Jul-07 09:46:41,12441,-44.402,-61.8
1LID,11-Jul-07 11:27:41,12446,-44.463,-61.829
1LID,11-Jul-07 14:10:41,12458,-44.555,-61.872
1LID,11-Jul-07 16:43:41,12464,-44.569,-62.099
1LID,11-Jul-07 20:02:41,12464,-44.53,-61.784
1LID,11-Jul-07 21:58:41,12464,-44.564,-61.842
1LID,12-Jul-07 00:01:41,12464,-44.579,-61.882
1LID,12-Jul-07 01:45:41,12464,-44.557,-61.858
1LID,12-Jul-07 07:41:41,12465,-44.788,-61.579
1LID,12-Jul-07 15:16:41,12500,-44.749,-61.975
1LID,12-Jul-07 18:03:41,12502,-44.733,-61.697
1LID,12-Jul-07 21:37:41,12502,-44.761,-62.022
1LID,13-Jul-07 00:54:41,12502,-44.81,-62.075
1LID,13-Jul-07 01:33:41,12502,-44.8,-62.103
1LID,13-Jul-07 02:46:41,12502,-44.793,-62.096
1LID,13-Jul-07 03:44:41,12502,-44.815,-62.126
1LID,13-Jul-07 09:00:41,12505,-44.762,-62.164
1LID,13-Jul-07 12:05:41,12524,-44.825,-62.033
1LID,13-Jul-07 15:56:41,12541,-44.752,-61.949
1LID,13-Jul-07 16:48:41,12541,-44.754,-61.929
1LID,13-Jul-07 18:25:41,12541,-44.729,-62.053
1LID,13-Jul-07 19:12:41,12541,-44.832,-62.117
1LID,13-Jul-07 22:55:41,12541,-44.69,-61.856
1LID,14-Jul-07 00:30:41,12541,-44.692,-61.833
1LID,14-Jul-07 04:59:41,12541,-44.5,-61.825
1LID,14-Jul-07 10:14:41,12553,-44.659,-61.507
1LID,14-Jul-07 11:56:41,12562,-44.666,-61.84
1LID,14-Jul-07 15:19:41,12574,-44.709,-61.74
1LID,14-Jul-07 16:36:41,12576,-44.666,-61.798
1LID,14-Jul-07 18:15:41,12576,-44.651,-61.817
1LID,14-Jul-07 18:51:41,12576,-44.666,-61.728
1LID,14-Jul-07 22:32:41,12576,-44.705,-61.71
1LID,14-Jul-07 23:28:41,12576,-44.671,-61.7
1LID,15-Jul-07 01:09:41,12576,-44.692,-61.659
1LID,15-Jul-07 02:55:41,12576,-44.66,-61.683
1LID,15-Jul-07 04:36:41,12576,-44.674,-61.565
1LID,15-Jul-07 06:36:41,12576,-44.698,-61.714
1LID,15-Jul-07 08:14:41,12579,-44.68,-61.702
1LID,15-Jul-07 09:52:41,12587,-44.658,-61.7
1LID,15-Jul-07 14:37:41,12611,-44.86,-61.411
1LID,15-Jul-07 18:01:41,12611,-44.645,-61.749
1LID,15-Jul-07 18:28:41,12611,-44.605,-61.723
1LID,15-Jul-07 20:26:41,12611,-44.597,-61.648
1LID,15-Jul-07 22:06:41,12611,-44.554,-61.695
1LID,15-Jul-07 23:15:41,12611,-44.547,-61.651
1LID,15-Jul-07 23:44:41,12611,-44.547,-61.74
1LID,16-Jul-07 00:56:41,12611,-44.492,-61.732
1LID,16-Jul-07 02:37:41,12611,-44.43,-61.82
1LID,16-Jul-07 03:52:41,12611,-44.405,-61.71
1LID,16-Jul-07 05:52:41,12611,-44.354,-61.621
1LID,16-Jul-07 07:55:41,12615,-44.286,-61.686
1LID,16-Jul-07 09:30:41,12629,-44.169,-61.52
1LID,16-Jul-07 13:17:41,12650,-44.356,-61.495
1LID,28-Jul-07 06:04:41,13229,-41.222,-62.528
1LID,28-Jul-07 08:11:41,13238,-41.202,-62.634
1LID,28-Jul-07 09:54:41,13253,-41.122,-62.707
1LID,28-Jul-07 12:56:41,13284,-41.21,-62.641
1LID,28-Jul-07 17:12:41,13311,-41.399,-62.818
1LID,28-Jul-07 18:19:41,13311,-41.411,-62.9
1LID,28-Jul-07 20:28:41,13311,-41.406,-63.14
1LID,28-Jul-07 22:10:41,13311,-41.376,-63.152
1LID,28-Jul-07 22:42:41,13311,-41.386,-63.212
1LID,28-Jul-07 23:47:41,13311,-41.434,-63.216
1LID,29-Jul-07 00:21:41,13311,-41.445,-63.228
1LID,29-Jul-07 02:05:41,13311,-41.546,-63.199
1LID,29-Jul-07 03:01:41,13311,-41.561,-63.253
1LID,29-Jul-07 03:59:41,13311,-41.601,-63.248
1LID,29-Jul-07 04:39:41,13311,-41.618,-63.287
1LID,29-Jul-07 05:45:41,13311,-41.676,-63.335
1LID,29-Jul-07 07:50:41,13315,-41.652,-63.409
1LID,29-Jul-07 09:29:41,13328,-41.796,-63.486
1LID,29-Jul-07 11:11:41,13339,-41.833,-63.466
1LID,29-Jul-07 12:43:41,13351,-41.987,-63.403
2LID,04-Jan-07 21:14:11,707,-42.81,-63.56
2LID,04-Jan-07 22:25:11,707,-42.76,-63.51
2LID,05-Jan-07 00:09:11,707,-42.79,-63.48
2LID,05-Jan-07 02:00:11,707,-42.85,-63.47
2LID,05-Jan-07 03:38:11,707,-42.95,-63.37
2LID,05-Jan-07 04:15:11,707,-42.95,-63.42
2LID,05-Jan-07 05:16:11,707,-43.02,-63.38
2LID,05-Jan-07 05:53:11,707,-43.02,-63.4
2LID,05-Jan-07 14:18:11,766,-43.26,-63.14
2LID,05-Jan-07 19:14:11,791,-43.33,-62.8
2LID,05-Jan-07 20:49:11,804,-43.42,-63.03
2LID,05-Jan-07 23:43:11,804,-43.44,-62.96
2LID,06-Jan-07 00:06:11,804,-43.45,-62.94
2LID,06-Jan-07 01:24:11,804,-43.48,-62.94
2LID,06-Jan-07 01:47:11,804,-43.48,-62.93
2LID,06-Jan-07 02:24:11,804,-43.47,-62.94
2LID,06-Jan-07 03:29:11,804,-43.52,-62.88
2LID,06-Jan-07 04:03:11,804,-43.52,-62.93
2LID,06-Jan-07 04:52:11,804,-43.56,-62.91
2LID,06-Jan-07 05:41:11,804,-43.57,-62.87
2LID,06-Jan-07 17:31:11,870,-43.79,-62.57
2LID,06-Jan-07 18:45:11,877,-43.82,-62.76
2LID,06-Jan-07 20:24:11,889,-43.82,-62.64
2LID,06-Jan-07 23:19:11,893,-43.83,-62.56
2LID,06-Jan-07 23:57:11,893,-43.85,-62.55
2LID,07-Jan-07 01:37:11,893,-43.83,-62.52
2LID,07-Jan-07 02:12:11,893,-43.87,-62.51
2LID,07-Jan-07 03:18:11,893,-43.9,-62.49
2LID,07-Jan-07 03:52:11,893,-43.91,-62.48
2LID,07-Jan-07 04:32:11,893,-43.89,-62.52
2LID,07-Jan-07 05:32:11,893,-43.96,-62.47
2LID,07-Jan-07 18:23:11,977,-44.21,-62.31
2LID,07-Jan-07 19:32:11,986,-44.24,-62.29
2LID,07-Jan-07 19:58:11,989,-44.29,-62.3
2LID,07-Jan-07 22:56:11,994,-44.33,-62.26
2LID,07-Jan-07 23:50:11,994,-44.33,-62.23
2LID,08-Jan-07 00:37:11,994,-44.34,-62.24
2LID,08-Jan-07 01:31:11,994,-44.35,-62.26
2LID,08-Jan-07 01:59:11,994,-44.38,-62.2
2LID,08-Jan-07 04:04:11,994,-44.4,-62.32
2LID,08-Jan-07 17:55:11,1063,-44.76,-62.12
