claveU,ID,nroViaje,dive,julianoIni,duration,MaxDepth,julianoMax,AvgDepth,MinDepth,BottomTemp,SurfaceTemp,intervaloEnSuperficie,donde,longi,lati,actuBuceo
ALXZ,103927,1,2290,235.058044,9.00,250.14,235.060880,155.08,2.66,12.7,12.8,1.42,F,-53.730000,-45.434000,x
ALXZ,103956,1,2319,235.303299,12.92,301.99,235.307928,209.68,2.79,8.6,9.2,1.33,F,-53.440000,-45.378000,x
ALXZ,103963,1,2326,235.384549,18.42,269.26,235.392361,201.21,6.60,8.1,8.9,1.42,F,-53.333000,-45.363000,x
ALXZ,103967,1,2330,235.451447,24.83,386.36,235.463426,267.98,3.85,6.9,8.6,1.58,F,-53.254000,-45.364000,x
ALXZ,103976,1,2339,235.573727,17.83,480.31,235.580613,331.41,7.65,6.8,8.1,1.75,F,-53.257000,-45.329000,x
ALXZ,103992,1,2355,235.774421,10.83,303.63,235.779456,187.17,2.61,7.8,8.3,1.33,F,-53.020000,-45.284000,x
ALXZ,104003,1,2366,235.855093,9.33,191.93,235.858391,127.96,2.32,10.4,10.5,1.33,F,-53.107000,-45.248000,x
ALXZ,104018,1,2381,235.972743,10.42,193.84,235.975810,144.50,2.15,9.3,9.4,1.33,F,-52.903000,-45.203000,x
ALXZ,104026,1,2389,236.041956,10.83,194.63,236.046470,141.29,2.30,8.5,8.9,1.25,F,-52.916000,-45.199000,x
ALXZ,104036,1,2399,236.131192,26.92,540.23,236.145891,386.24,2.46,6.7,10.4,12.92,F,-52.746000,-45.136000,x
ALXZ,104050,1,2413,236.246586,11.83,327.97,236.250868,195.33,3.19,8.5,8.8,1.50,F,-52.746000,-45.115000,x
ALXZ,104065,1,2428,236.437269,19.83,575.94,236.446007,356.60,3.03,6.1,7.6,1.83,F,-52.454000,-45.112000,x
ALXZ,104089,1,2452,236.564988,15.50,347.44,236.572164,246.51,4.12,8.7,10.1,2.50,F,-52.496000,-45.036000,x
ALXZ,104132,1,2495,237.024016,11.83,196.86,237.028704,149.04,2.17,8.1,8.5,1.25,F,-52.414000,-44.779000,x
ALXZ,104165,1,2528,237.349884,16.92,383.55,237.354803,273.99,3.61,7.4,8.0,1.83,F,-52.489000,-44.593000,x
ALXZ,104170,1,2533,237.419676,26.25,343.60,237.434086,236.94,3.32,7.3,8.2,1.42,F,-52.347000,-44.545000,x
ALXZ,104179,1,2542,237.560475,18.25,424.09,237.564757,305.01,2.32,8.0,8.5,1.42,F,-52.400000,-44.540000,x
ALXZ,104202,1,2565,237.822106,7.83,237.41,237.824537,138.55,5.53,9.1,9.3,1.42,F,-52.276000,-44.421000,x
ALXZ,104211,1,2574,237.886053,13.50,261.17,237.888947,193.78,2.90,9.2,9.2,1.50,F,-52.267000,-44.381000,x
ALXZ,104223,1,2586,238.005035,12.33,246.60,238.007928,181.34,2.52,8.4,8.6,1.42,F,-52.167000,-44.246000,x
ALXZ,104235,1,2598,238.117998,11.75,278.17,238.122396,181.36,3.90,11.5,12.3,1.33,F,-52.265000,-44.331000,x
ALXZ,104365,1,2728,239.405035,16.67,207.87,239.413368,144.66,3.91,8.1,9.1,1.83,F,-52.275000,-43.896000,x
ALXZ,104375,1,2738,239.548495,16.92,338.16,239.553472,240.99,2.40,7.4,7.9,1.17,F,-52.323000,-43.888000,x
ALXZ,104382,1,2745,239.634780,17.42,410.05,239.643171,280.12,3.50,7.0,7.9,1.58,F,-52.307000,-43.862000,x
ALXZ,104385,1,2748,239.682581,21.17,388.76,239.692014,270.84,5.28,6.9,7.7,1.33,F,-52.298000,-43.840000,x
ALXZ,104393,1,2756,239.779051,9.75,199.97,239.782986,128.20,3.46,7.7,8.0,1.33,F,-52.293000,-43.825000,x
ALXZ,104427,1,2790,240.028819,10.08,317.89,240.033333,182.43,6.11,8.4,8.9,1.75,F,-52.392000,-43.758000,x
ALXZ,104439,1,2802,240.115799,10.08,299.61,240.118750,196.53,5.65,8.0,8.1,1.58,F,-52.283000,-43.778000,x
ALXZ,104449,1,2812,240.190567,8.67,311.97,240.193229,173.61,3.11,8.1,8.1,1.25,F,-52.313000,-43.775000,x
ALXZ,104460,1,2823,240.264294,9.58,315.13,240.268287,174.43,2.07,7.6,7.9,1.33,F,-52.411000,-43.818000,x
ALXZ,104533,1,2896,241.025174,11.58,418.04,241.029745,233.05,3.09,7.2,7.6,1.50,F,-52.202000,-43.718000,x
ALXZ,104541,1,2904,241.093981,11.92,391.36,241.099248,238.61,3.21,6.9,7.4,1.50,F,-52.336000,-43.662000,x
ALXZ,104550,1,2913,241.175058,9.83,379.37,241.178935,217.60,6.77,7.0,7.3,1.42,F,-52.405000,-43.615000,x
ALXZ,104657,1,3020,242.294039,15.33,407.84,242.300231,267.85,6.89,7.3,7.7,1.58,F,-52.379000,-43.495000,x
ALXZ,104683,1,3046,242.666782,16.83,399.39,242.673322,283.24,2.63,6.9,7.6,1.50,F,-52.457000,-43.438000,x
ALXZ,104697,1,3060,242.795370,9.92,180.42,242.798495,120.88,6.85,7.5,7.6,1.17,F,-52.413000,-43.421000,x
ALXZ,104709,1,3072,242.896701,10.42,183.13,242.902257,115.15,5.23,9.5,9.6,1.33,F,-52.407000,-43.411000,x
ALXZ,104716,1,3079,242.963831,15.25,147.40,242.972164,94.73,2.38,9.4,9.7,1.58,F,-52.372000,-43.289000,x
ALXZ,104736,1,3099,243.148438,11.17,134.07,243.149711,103.80,4.12,7.8,7.5,1.25,F,-52.469000,-43.350000,x
ALXZ,104763,1,3126,243.398669,19.50,252.96,243.409317,181.67,2.77,7.0,7.5,1.50,F,-52.458000,-43.353000,x
ALXZ,104799,1,3162,243.856308,10.67,165.53,243.860532,113.08,4.00,8.3,8.6,1.67,F,-52.609000,-43.198000,x
ALXZ,104813,1,3176,243.983912,9.58,131.63,243.989005,93.65,2.87,9.4,9.4,1.25,F,-52.756000,-43.219000,x
ALXZ,104826,1,3189,244.081829,10.42,133.50,244.087963,98.97,2.55,9.2,9.3,1.33,F,-52.827000,-43.165000,x
ALXZ,104842,1,3205,244.194850,8.67,142.92,244.198380,104.23,2.85,9.1,9.1,1.17,F,-52.823000,-43.138000,x
ALXZ,104849,1,3212,244.250984,0.25,4.76,244.251042,3.79,3.17,NULL,10.4,22.75,F,-52.833000,-43.127000,x
ALXZ,104886,1,3249,244.662500,15.17,223.02,244.665683,170.33,3.59,7.7,7.8,1.42,F,-52.587000,-42.877000,x
ALXZ,105065,1,3428,246.344618,13.25,185.29,246.347338,141.50,3.49,8.0,8.1,1.50,F,-53.984000,-43.032000,x
ALXZ,105126,1,3489,246.983044,9.83,275.78,246.987326,144.09,2.75,8.0,8.4,1.42,F,-54.050000,-43.087000,x
ALXZ,105141,1,3504,247.121181,12.17,284.76,247.127257,189.49,4.42,7.5,8.2,1.50,F,-54.145000,-43.090000,x
ALXZ,105149,1,3512,247.200521,11.25,172.44,247.201968,125.89,6.12,8.7,8.5,1.50,F,-54.140000,-43.071000,x
ALXZ,105156,1,3519,247.263310,19.58,132.17,247.273843,76.43,4.30,10.2,10.3,1.08,F,-54.063000,-43.118000,x
ALXZ,105175,1,3538,247.479745,14.08,260.30,247.482581,189.91,2.21,10.4,10.5,1.50,F,-54.208000,-43.216000,x
ALXZ,105192,1,3555,247.696644,23.75,280.70,247.705787,203.40,4.62,9.0,10.3,1.25,F,-54.271000,-43.242000,x
ALXZ,105213,1,3576,247.972512,15.08,283.82,247.976100,198.56,2.69,11.2,11.6,1.58,F,-54.328000,-43.285000,x
ALXZ,105220,1,3583,248.055150,14.83,265.35,248.057870,204.27,6.94,11.0,10.8,1.92,F,-54.311000,-43.389000,x
ALXZ,105232,1,3595,248.181944,11.42,238.15,248.185590,169.39,2.64,10.0,10.3,1.25,F,-54.312000,-43.343000,x
ALXZ,105255,1,3618,248.393403,4.08,19.15,248.395486,11.38,3.65,NULL,10.9,14.42,F,-54.337000,-43.342000,x
ALXZ,105307,1,3670,248.700926,13.33,168.67,248.706481,130.88,4.08,10.2,10.5,1.08,F,-54.198000,-43.143000,x
ALXZ,105329,1,3692,248.959086,27.58,368.04,248.971817,237.31,5.49,9.7,11.3,1.58,F,-54.097000,-43.428000,x
ALXZ,105346,1,3709,249.174942,15.83,375.83,249.179514,224.13,6.61,13.5,13.8,1.67,F,-54.361000,-43.631000,x
ALXZ,105351,1,3714,249.230150,17.58,373.96,249.234549,228.63,3.26,12.1,12.9,1.50,F,-54.413000,-43.647000,x
ALXZ,105371,1,3734,249.510880,19.33,455.38,249.515741,304.64,5.34,9.7,11.3,1.58,F,-54.441000,-43.775000,x
ALXZ,105379,1,3742,249.621586,17.08,351.71,249.624942,258.79,7.73,10.3,10.8,1.67,F,-54.409000,-43.653000,x
ALXZ,105386,1,3749,249.704340,0.08,2.02,249.704340,2.02,2.02,NULL,12.3,1.42,F,-54.570000,-43.705000,x
ALXZ,105393,1,3756,249.764988,13.25,117.14,249.767824,88.09,5.83,10.7,11.0,1.58,F,-54.469000,-43.638000,x
ALXZ,105420,1,3783,250.098843,14.17,346.78,250.103183,200.69,4.96,13.5,14.5,1.42,F,-54.274000,-44.079000,x
ALXZ,105505,1,3868,251.334838,26.17,544.10,251.347801,385.61,5.49,10.9,13.6,1.67,F,-54.224000,-44.395000,x
ALXZ,105527,1,3890,251.718287,20.25,576.25,251.726157,374.02,5.39,11.5,14.0,2.33,F,-54.043000,-44.310000,x
ALXZ,105550,1,3913,252.008970,17.17,439.74,252.013657,248.51,4.19,15.2,15.6,1.75,F,-53.531000,-44.472000,x
ALXZ,105562,1,3925,252.161748,14.08,212.97,252.167419,139.70,3.19,15.9,16.2,92.42,F,-53.901000,-44.390000,x
ALXZ,105567,1,3930,252.284606,22.08,562.49,252.292245,362.64,4.58,13.4,14.4,2.00,F,-53.916000,-44.417000,x
ALXZ,105586,1,3949,252.603819,21.75,603.89,252.613310,389.40,6.21,10.5,13.8,2.00,F,-53.776000,-44.463000,x
ALXZ,105611,1,3974,253.006481,21.25,595.07,253.014699,362.17,2.93,12.6,14.7,2.58,F,-54.146000,-44.414000,x
ALXZ,105626,1,3989,253.162905,11.67,98.44,253.169097,61.13,3.37,15.9,15.9,1.58,F,-54.023000,-44.417000,x
ALXZ,105632,1,3995,253.227315,21.00,620.20,253.233912,347.53,5.65,13.8,14.8,1.83,F,-54.120000,-44.435000,x
ALXZ,105635,1,3998,253.278067,20.83,612.49,253.285243,371.61,3.52,12.8,14.2,2.00,F,-53.969000,-44.444000,x
ALXZ,105639,1,4002,253.345370,22.67,650.04,253.352894,404.24,3.85,11.8,13.8,2.25,F,-53.983000,-44.454000,x
ALXZ,105652,1,4015,253.587558,22.83,606.76,253.596412,390.30,7.79,11.3,14.6,2.00,F,-53.896000,-44.456000,x
ALXZ,105687,1,4050,254.138079,20.08,628.05,254.146065,348.53,2.68,12.9,14.7,2.25,F,-54.072000,-44.528000,x
ALXZ,105698,1,4061,254.296528,25.00,680.34,254.305382,422.91,2.43,11.5,14.3,1.75,F,-53.851000,-44.365000,x
ALXZ,105723,1,4086,254.739873,21.75,612.39,254.746470,390.24,3.20,12.4,13.7,2.25,F,-54.032000,-44.243000,x
ALXZ,105748,1,4111,254.990162,23.58,203.78,255.001620,133.67,2.86,15.8,15.7,1.50,F,-54.271000,-44.195000,x
ALXZ,105752,1,4115,255.056134,19.83,528.91,255.063426,329.95,6.54,12.4,14.1,1.92,F,-54.393000,-44.127000,x
ALXZ,105757,1,4120,255.128588,19.67,589.23,255.134780,346.99,3.41,13.5,14.9,2.25,F,-54.414000,-44.135000,x
ALXZ,105763,1,4126,255.215799,19.83,572.68,255.223843,354.56,3.42,15.8,18.5,2.33,F,-54.483000,-44.116000,x
ALXZ,105771,1,4134,255.343403,22.17,623.43,255.353009,392.11,3.03,10.1,13.4,2.42,F,-54.572000,-44.106000,x
ALXZ,105798,1,4161,255.793229,19.08,561.38,255.799479,355.94,2.41,10.3,12.7,2.00,F,-54.666000,-44.075000,x
ALXZ,105823,1,4186,256.061516,19.08,480.54,256.066551,307.00,6.17,12.3,13.1,1.50,F,-55.098000,-44.222000,x
ALXZ,105827,1,4190,256.120949,19.42,509.14,256.128183,313.45,3.98,10.1,12.6,1.58,F,-55.140000,-44.132000,x
ALXZ,105831,1,4194,256.179051,19.42,533.08,256.185127,299.78,8.24,11.2,12.8,1.58,F,-55.217000,-44.171000,x
ALXZ,105836,1,4199,256.246528,18.75,513.09,256.253067,308.44,3.10,10.0,12.1,1.75,F,-55.222000,-44.253000,x
ALXZ,105850,1,4213,256.465509,22.58,618.08,256.475926,401.99,4.87,7.0,10.6,2.17,F,-55.611000,-44.385000,x
ALXZ,105860,1,4223,256.636979,19.75,580.88,256.644792,378.65,4.37,6.6,9.1,2.50,F,-55.429000,-44.247000,x
ALXZ,105904,1,4267,257.167361,10.50,217.81,257.172569,103.53,2.68,7.1,7.5,1.08,F,-56.208000,-44.686000,x
ALXZ,105915,1,4278,257.256076,15.00,195.54,257.260648,133.73,2.45,6.6,6.8,1.25,F,-56.162000,-44.692000,x
ALXZ,105923,1,4286,257.382813,19.67,599.59,257.391146,386.05,4.72,4.9,6.5,1.83,F,-56.467000,-44.614000,x
ALXZ,105944,1,4307,257.700000,18.00,587.50,257.706597,372.38,2.53,4.7,5.5,1.83,F,-56.484000,-44.605000,x
ALXZ,105956,1,4319,257.837847,10.83,256.09,257.842245,125.44,2.42,6.6,6.8,1.17,F,-56.645000,-44.509000,x
ALXZ,105971,1,4334,257.966551,15.75,138.73,257.975231,80.70,2.11,6.7,7.4,1.42,F,-56.763000,-44.480000,x
ALXZ,105983,1,4346,258.108275,11.58,215.46,258.113137,92.08,3.53,7.4,7.4,1.08,F,-56.556000,-44.424000,x
ALXZ,106065,1,4428,259.038542,11.00,176.65,259.044155,125.51,4.17,6.0,6.5,1.83,F,-56.763000,-44.014000,x
ALXZ,106070,1,4433,259.086690,7.92,104.39,259.090104,63.82,2.36,7.3,8.1,45.58,F,-56.814000,-43.974000,x
ALXZ,106072,1,4435,259.155961,5.92,58.83,259.158623,42.13,2.38,8.4,8.4,130.75,F,-56.827000,-43.974000,x
ALXZ,106075,1,4438,259.286227,19.92,664.94,259.293924,380.32,2.11,5.1,5.9,2.00,F,-56.807000,-43.967000,x
ALXZ,106083,1,4446,259.426215,22.33,625.15,259.435417,411.15,5.33,4.6,6.0,4.33,F,-56.755000,-43.933000,x
ALXZ,106093,1,4456,259.614120,20.67,638.94,259.622164,402.20,4.59,4.6,5.9,2.00,F,-56.846000,-43.833000,x
ALXZ,106135,1,4498,260.002546,11.42,132.92,260.005150,98.75,3.66,6.8,7.0,1.25,F,-56.826000,-43.615000,x
ALXZ,106153,1,4516,260.160475,11.92,195.83,260.165509,109.21,3.61,6.9,7.2,1.25,F,-56.836000,-43.523000,x
ALXZ,106160,1,4523,260.272801,20.50,670.83,260.281308,407.49,2.55,4.4,5.2,2.08,F,-56.882000,-43.448000,x
ALXZ,106166,1,4529,260.356713,18.42,570.87,260.362269,376.58,2.84,4.8,5.4,2.00,F,-56.830000,-43.409000,x
ALXZ,106189,1,4552,260.679977,17.17,568.79,260.684664,376.88,4.40,5.1,5.8,2.25,F,-56.900000,-43.360000,x
ALXZ,106195,1,4558,260.760590,16.67,442.37,260.765394,300.78,3.68,5.2,5.6,1.67,F,-56.788000,-43.223000,x
ALXZ,106207,1,4570,260.874306,10.25,113.03,260.879514,77.65,2.58,6.4,6.7,1.00,F,-56.790000,-43.161000,x
ALXZ,106251,1,4614,261.278241,17.42,458.24,261.284086,290.31,5.31,5.1,5.8,1.50,F,-56.631000,-42.955000,x
ALXZ,106273,1,4636,261.592419,18.17,596.64,261.599363,378.13,2.10,4.8,5.9,2.08,F,-57.036000,-42.884000,x
ALXZ,106286,1,4649,261.766898,16.50,456.10,261.773900,312.85,3.64,4.6,5.4,1.67,F,-56.560000,-42.847000,x
ALXZ,106300,1,4663,261.864236,8.75,151.87,261.868924,96.53,2.72,6.3,6.5,1.25,F,-56.505000,-42.815000,x
ALXZ,106309,1,4672,261.933681,12.25,173.69,261.940683,103.13,3.79,6.1,6.4,1.25,F,-56.628000,-42.856000,x
ALXZ,106320,1,4683,262.004688,10.75,134.75,262.007986,99.90,2.23,6.6,6.8,1.33,F,-56.545000,-42.785000,x
ALXZ,106329,1,4692,262.076678,9.92,127.96,262.081829,100.96,2.71,8.2,8.7,1.17,F,-56.437000,-42.819000,x
ALXZ,106359,1,4722,262.373785,20.67,619.37,262.383044,405.75,2.74,4.5,5.7,2.17,F,-56.580000,-42.695000,x
ALXZ,106384,1,4747,262.728125,18.33,536.65,262.732986,353.41,6.40,5.0,5.5,1.83,F,-56.411000,-42.616000,x
ALXZ,106393,1,4756,262.824884,8.17,169.05,262.826215,116.36,6.63,6.9,6.6,1.25,F,-56.456000,-42.593000,x
ALXZ,106419,1,4782,263.028241,9.83,187.49,263.032697,104.98,2.81,6.1,6.6,1.08,F,-56.386000,-42.510000,x
ALXZ,106425,1,4788,263.076563,10.17,195.39,263.081597,127.95,2.56,5.7,6.0,1.25,F,-56.485000,-42.465000,x
ALXZ,106453,1,4816,263.359086,20.25,591.39,263.366262,392.06,4.06,4.7,5.3,1.58,F,-56.519000,-42.256000,x
ALXZ,106471,1,4834,263.646701,20.75,628.43,263.654340,414.92,8.71,4.5,5.4,2.33,F,-56.243000,-42.272000,x
ALXZ,106477,1,4840,263.732639,12.17,382.30,263.738310,231.61,2.25,4.9,5.5,2.00,F,-56.145000,-42.286000,x
ALXZ,106511,1,4874,264.013484,9.58,174.86,264.016840,81.18,3.96,6.2,6.2,1.08,F,-56.191000,-42.198000,x
ALXZ,106536,1,4899,264.207928,14.83,147.89,264.213715,106.42,4.79,5.8,6.0,1.42,F,-56.167000,-42.126000,x
ALXZ,106545,1,4908,264.341667,20.08,583.06,264.348380,374.01,5.61,4.5,5.1,1.83,F,-56.151000,-42.096000,x
ALXZ,106550,1,4913,264.413137,21.67,625.48,264.422512,404.14,3.99,4.4,5.2,1.92,F,-56.169000,-42.221000,x
ALXZ,106560,1,4923,264.568634,22.33,648.95,264.579109,427.57,4.17,4.3,5.3,2.00,F,-56.167000,-42.026000,x
ALXZ,106569,1,4932,264.708681,18.50,597.78,264.714236,381.20,3.31,4.6,5.0,1.83,F,-56.018000,-41.986000,x
ALXZ,106575,1,4938,264.789525,13.83,330.66,264.793056,214.59,3.58,5.0,5.2,1.25,F,-55.983000,-41.974000,x
ALXZ,106610,1,4973,264.998611,9.00,120.69,265.002778,70.07,3.38,6.5,6.6,1.33,F,-55.867000,-41.920000,x
ALXZ,106616,1,4979,265.062905,10.08,139.52,265.065856,93.09,3.24,6.1,6.1,1.08,F,-55.849000,-41.927000,x
ALXZ,106628,1,4991,265.171065,11.33,134.11,265.176100,84.32,2.88,5.9,6.1,1.08,F,-55.899000,-41.838000,x
ALXZ,106650,1,5013,265.464525,19.58,590.56,265.472917,376.04,2.30,4.7,5.9,1.67,F,-55.774000,-41.780000,x
ALXZ,106657,1,5020,265.570023,20.92,595.24,265.577083,369.51,7.77,5.0,6.2,2.00,F,-55.709000,-41.753000,x
ALXZ,106663,1,5026,265.632176,20.83,606.58,265.640509,356.97,7.17,5.3,6.2,1.58,F,-55.745000,-41.745000,x
ALXZ,106711,1,5074,266.113542,12.33,279.07,266.117824,169.76,2.48,6.3,6.8,2.67,F,-55.611000,-41.552000,x
ALXZ,106726,1,5089,266.245255,13.17,131.16,266.253414,98.12,4.99,5.9,6.3,1.42,F,-55.604000,-41.491000,x
ALXZ,106739,1,5102,266.445428,22.08,649.84,266.453530,399.29,2.95,5.0,6.1,1.92,F,-55.555000,-41.509000,x
ALXZ,106747,1,5110,266.568461,17.17,339.87,266.575058,221.12,3.04,6.4,8.0,5.83,F,-55.588000,-41.502000,x
ALXZ,106750,1,5113,266.625463,15.17,71.86,266.634780,49.19,2.18,7.0,10.0,184.25,F,-55.534000,-41.479000,x
ALXZ,106756,1,5119,266.822743,15.17,354.75,266.829225,184.15,2.32,6.2,6.6,1.58,F,-55.582000,-41.555000,x
ALXZ,106763,1,5126,266.888484,12.75,172.02,266.894965,66.95,2.18,6.9,7.2,1.33,F,-55.498000,-41.516000,x
ALXZ,106771,1,5134,266.964525,14.25,193.97,266.970023,101.20,3.70,6.4,7.0,1.58,F,-55.642000,-41.602000,x
ALXZ,106785,1,5148,267.104514,10.67,122.45,267.109144,78.88,2.32,6.4,6.8,1.42,F,-55.375000,-41.508000,x
ALXZ,106799,1,5162,267.231250,11.75,335.46,267.236053,185.41,2.64,6.6,6.9,1.42,F,-55.493000,-41.469000,x
ALXZ,106805,1,5168,267.297280,17.83,494.94,267.303935,315.26,3.00,5.6,6.3,1.75,F,-55.407000,-41.478000,x
ALXZ,106814,1,5177,267.426968,24.75,326.35,267.440336,216.16,3.70,5.7,6.5,1.50,F,-55.421000,-41.498000,x
ALXZ,106834,1,5197,267.708044,17.67,543.56,267.715799,342.28,2.06,5.4,6.5,1.83,F,-55.358000,-41.464000,x
ALXZ,106859,1,5222,267.945833,10.00,164.41,267.951273,108.43,2.25,7.9,8.1,1.17,F,-55.501000,-41.548000,x
ALXZ,106868,1,5231,268.016898,10.83,162.27,268.021296,118.30,3.88,8.2,8.4,1.25,F,-55.537000,-41.548000,x
ALXZ,106906,1,5269,268.343403,20.58,254.10,268.355440,172.60,7.46,5.6,6.5,1.50,F,-55.637000,-41.623000,x
ALXZ,106920,1,5283,268.552488,18.42,632.01,268.558102,401.50,4.60,5.5,6.2,1.75,F,-55.559000,-41.684000,x
ALXZ,106942,1,5305,268.835185,11.00,265.60,268.837326,169.32,4.84,6.6,6.5,1.50,F,-55.569000,-41.718000,x
ALXZ,106972,1,5335,269.091956,11.58,217.64,269.093866,123.60,4.32,6.7,6.6,1.25,F,-55.602000,-41.821000,x
ALXZ,106991,1,5354,269.268113,12.00,441.13,269.272859,268.39,3.26,6.0,6.3,1.67,F,-55.681000,-41.823000,x
ALXZ,106997,1,5360,269.340625,21.42,314.37,269.352662,214.22,2.16,5.6,6.3,1.58,F,-55.718000,-41.847000,x
ALXZ,107005,1,5368,269.473380,10.83,320.34,269.477546,186.90,2.11,5.8,6.4,1.25,F,-55.704000,-41.834000,x
ALXZ,107014,1,5377,269.600116,19.67,660.45,269.607755,412.55,3.55,5.2,6.4,1.92,F,-55.707000,-41.917000,x
ALXZ,107019,1,5382,269.670544,17.75,474.43,269.675752,327.22,3.41,5.6,6.3,1.92,F,-55.634000,-41.897000,x
ALXZ,107085,1,5448,270.337616,17.67,519.84,270.344387,338.20,4.41,5.3,6.3,2.33,F,-55.521000,-42.041000,x
ALXZ,107092,1,5455,270.450000,22.75,653.16,270.459664,413.31,3.20,5.0,6.5,2.17,F,-55.621000,-42.047000,x
ALXZ,107106,1,5469,270.662326,18.58,591.23,270.670139,377.47,9.27,5.6,7.7,2.00,F,-55.259000,-42.016000,x
ALXZ,107145,1,5508,271.039583,10.83,85.38,271.046007,68.66,4.91,8.9,9.4,1.17,F,-55.564000,-42.216000,x
ALXZ,107161,1,5524,271.166262,12.08,102.19,271.168866,78.14,6.20,13.0,13.4,1.42,F,-55.531000,-42.336000,x
ALXZ,107179,1,5542,271.327546,13.00,244.05,271.334722,188.64,3.04,8.3,9.5,1.83,F,-55.432000,-42.405000,x
ALXZ,107183,1,5546,271.369965,14.33,243.74,271.378009,185.41,8.26,8.1,9.3,1.67,F,-55.500000,-42.454000,x
ALXZ,107211,1,5574,271.777546,17.83,395.51,271.782118,278.01,2.64,6.9,7.8,1.75,F,-55.553000,-42.551000,x
ALXZ,107323,1,5686,272.908275,11.50,284.76,272.912095,147.66,2.56,7.9,7.9,1.17,F,-55.380000,-43.032000,x
ALXZ,107331,1,5694,272.975810,8.00,92.22,272.980035,51.44,2.49,8.8,8.9,0.92,F,-55.402000,-43.014000,x
ALXZ,107353,1,5716,273.150058,10.42,102.23,273.153877,70.31,2.47,10.6,11.1,1.17,F,-55.478000,-43.145000,x
ALXZ,107482,1,5845,274.575000,23.42,383.02,274.581308,264.47,4.22,7.0,7.9,1.58,F,-54.964000,-43.811000,x
ALXZ,107487,1,5850,274.650000,17.75,450.79,274.657060,304.77,3.22,6.7,7.6,1.42,F,-54.850000,-43.838000,x
ALXZ,107503,1,5866,274.801563,13.08,165.51,274.808796,116.66,5.47,7.5,8.0,1.25,F,-54.829000,-43.898000,x
ALXZ,107543,1,5906,275.132465,10.58,122.54,275.136863,84.05,2.11,8.9,8.9,1.25,F,-54.825000,-44.269000,x
ALXZ,107549,1,5912,275.184606,10.25,117.50,275.185822,72.69,7.30,9.8,9.7,1.17,F,-54.748000,-44.292000,x
ALXZ,107563,1,5926,275.313657,11.83,212.48,275.315683,157.31,6.56,8.0,7.9,1.33,F,-55.051000,-44.272000,x
ALXZ,107622,1,5985,275.982813,12.75,131.77,275.986458,93.80,2.03,9.1,9.1,1.25,F,-54.632000,-44.767000,x
ALXZ,107655,1,6018,276.285475,13.67,277.79,276.290567,195.60,3.49,7.0,8.1,1.42,F,-54.770000,-44.850000,x
ALXZ,107676,1,6039,276.563947,19.67,413.75,276.571701,296.44,3.08,6.4,7.7,1.58,F,-54.730000,-44.875000,x
ALXZ,107742,1,6105,277.342998,19.75,320.67,277.353414,242.96,3.13,6.6,7.4,2.00,F,-54.911000,-45.154000,x
ALXZ,107746,1,6109,277.409259,25.25,285.14,277.423206,204.64,5.24,6.3,7.3,1.58,F,-54.800000,-45.139000,x
ALXZ,107759,1,6122,277.668634,15.42,211.70,277.676910,139.69,2.68,8.3,11.8,35.25,F,-54.838000,-45.243000,x
ALXZ,107761,1,6124,277.733507,15.17,279.38,277.739525,182.33,3.22,8.2,10.3,32.33,F,-54.848000,-45.232000,x
ALXZ,107776,1,6139,277.929514,12.33,187.27,277.934664,98.88,4.71,8.4,9.0,1.58,F,-55.036000,-45.319000,x
ALXZ,107817,1,6180,278.324595,16.08,247.23,278.328125,204.76,4.06,6.7,6.9,1.33,F,-54.927000,-45.329000,x
ALXZ,107841,1,6204,278.667477,18.33,556.37,278.673438,353.27,2.88,5.9,6.6,1.67,F,-54.967000,-45.354000,x
ALXZ,107847,1,6210,278.759201,19.42,431.71,278.767361,309.95,6.93,5.8,6.5,1.33,F,-54.930000,-45.354000,x
ALXZ,107854,1,6217,278.846296,18.75,347.14,278.853299,239.85,3.00,6.6,7.1,2.25,F,-54.992000,-45.342000,x
ALXZ,107872,1,6235,279.031887,14.75,252.57,279.040162,189.49,2.24,6.5,7.1,1.67,F,-54.927000,-45.341000,x
ALXZ,107879,1,6242,279.101447,12.42,125.33,279.106771,97.15,6.22,6.8,7.2,1.42,F,-55.015000,-45.376000,x
ALXZ,107884,1,6247,279.148553,10.75,132.28,279.152257,98.47,2.14,6.9,7.1,1.33,F,-55.034000,-45.370000,x
ALXZ,107894,1,6257,279.239815,13.75,312.78,279.245486,227.02,4.31,6.8,7.3,1.50,F,-54.946000,-45.375000,x
ALXZ,107932,1,6295,279.814120,15.58,301.54,279.820891,189.49,3.18,6.2,6.8,1.17,F,-54.535000,-44.990000,x
ALYA,107971,1,22,213.874653,13.58,78.06,213.876447,70.17,2.21,14.2,14.1,1.83,Pi,-63.584000,-42.811000,x
ALYA,107982,1,33,213.974132,11.58,78.08,213.981076,68.77,3.01,12.3,12.3,1.75,Pi,-63.589000,-42.864000,x
ALYA,108006,1,57,214.181134,9.92,78.31,214.186111,66.06,3.64,11.9,11.8,5.25,Pi,-63.341000,-42.942000,x
ALYA,108051,1,102,214.520370,11.08,77.54,214.524653,67.89,4.25,10.8,11.4,1.33,Pi,-63.300000,-42.910000,x
ALYA,108078,1,129,214.631424,10.00,83.79,214.634954,61.89,2.22,10.5,10.8,1.75,Pi,-63.506000,-43.033000,x
